id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
814677,Rental unit in Prague · ★4.33 · 2 bedrooms · 3 beds · 1 bath,9345552,Romana,,Praha 1,50.08588,14.42116,Entire home/apt,4879,2,48,2023-12-16,0.41,45,279,13,
814687,Rental unit in Prague · ★4.64 · 2 bedrooms · 2 beds · 1 bath,9345552,Romana,,Praha 1,50.08588,14.42116,Entire home/apt,5090,2,14,2023-12-11,0.14,45,288,4,
814691,Rental unit in Prague · ★4.63 · 3 bedrooms · 4 beds · 2 baths,9345552,Romana,,Praha 1,50.08588,14.42116,Entire home/apt,6841,2,150,2023-12-16,1.17,45,270,28,
814705,Rental unit in Prague · ★4.75 · 5 bedrooms · 6 beds · 3 baths,9345552,Romana,,Praha 1,50.08588,14.42116,Entire home/apt,12235,2,57,2023-11-20,0.45,45,255,10,
817818,Rental unit in Prague · ★4.68 · 1 bedroom · 2 beds · 1 bath,2173665,Katy,,Praha 3,50.08136,14.45202,Entire home/apt,2032,3,156,2019-05-27,1.17,1,18,0,
818015,Rental unit in Prague · ★4.43 · 1 bedroom · 2 beds · 1 shared bath,4279290,Vincent,,Praha 1,50.09021,14.42616,Private room,886,2,554,2023-12-06,4.15,13,232,73,
818081,Rental unit in Prague · ★4.33 · 1 bedroom · 2 beds · 1 shared bath,4279290,Vincent,,Praha 1,50.09014,14.42619,Private room,897,2,760,2023-11-29,5.69,13,255,68,
820954,Serviced apartment in Prague · ★4.95 · 2 bedrooms · 4 beds · 1.5 baths,3961711,MJMorris S.R.O. /Veronika And Ilan,,Praha 1,50.08754,14.40874,Entire home/apt,5745,1,195,2023-12-08,1.57,4,0,39,
822456,Rental unit in Prague · ★4.44 · 2 bedrooms · 9 beds · 1 bath,383698,Viktor,,Praha 2,50.07692,14.41433,Entire home/apt,2750,1,94,2023-12-03,0.75,33,0,52,
822938,Rental unit in Prague · ★4.48 · 1 bedroom · 2 beds · 1 bath,333807,Marco,,Praha 1,50.09101,14.42872,Entire home/apt,3545,2,63,2023-11-13,0.48,9,337,8,
823030,Rental unit in Prague · ★4.31 · 1 bedroom · 2 beds · 1 bath,333807,Marco,,Praha 1,50.09101,14.42872,Entire home/apt,3545,2,36,2023-06-18,0.28,9,340,2,
843670,Rental unit in Prague · ★4.90 · 2 bedrooms · 5 beds · 1.5 baths,4404457,Michal,,Praha 1,50.08431,14.423,Entire home/apt,2942,3,172,2023-09-10,1.29,1,34,20,
847192,Rental unit in Prague · ★4.71 · 1 bedroom · 2 beds · 1 bath,3279605,Elena And Kira,,Praha 2,50.07489,14.43138,Entire home/apt,18338,1,99,2022-11-03,0.75,16,346,0,
855669,Rental unit in Prague · ★4.10 · 1 bedroom · 2 beds · 1 bath,3763896,Evgeny,,Praha 1,50.09034,14.42725,Entire home/apt,2918,2,79,2023-05-29,0.59,18,53,3,
874150,Bed and breakfast in Prague · ★4.95 · 1 bedroom · 2 beds · 1 private bath,1366084,Jakub,,Praha 1,50.08754,14.39813,Private room,1594,2,39,2023-11-03,0.41,7,73,3,
874212,Rental unit in Prague · ★4.73 · 1 bedroom · 4 beds · 1 bath,4615124,Julius,,Praha 7,50.10039,14.4313,Entire home/apt,2029,3,70,2023-10-20,0.54,2,19,9,
874482,Rental unit in Prague · ★4.61 · 2 bedrooms · 6 beds · 1.5 baths,4615124,Julius,,Praha 7,50.09884,14.42953,Entire home/apt,2486,3,59,2023-06-08,0.45,2,18,4,
876329,Bed and breakfast in Prague · ★5.0 · 2 bedrooms · 4 beds · 1.5 baths,1366084,Jakub,,Praha 1,50.0876,14.39812,Private room,,2,24,2023-12-15,0.28,7,0,2,
882759,Rental unit in Prague · ★4.74 · 1 bedroom · 1 bed · 1 bath,3228013,Kira And Irina,,Praha 2,50.07397,14.43056,Entire home/apt,21616,1,69,2023-11-06,0.52,36,321,3,
888475,Rental unit in Prague · ★4.52 · 1 bedroom · 3 beds · 1 bath,4711560,Clown And Bard,,Praha 3,50.08267,14.44669,Entire home/apt,1594,1,131,2022-09-13,1.05,5,162,0,
899174,Rental unit in Prague · ★4.64 · 2 bedrooms · 3 beds · 1 bath,4800219,Elena&Marine,,Praha 10,50.07058,14.4589,Entire home/apt,1454,2,45,2019-11-05,0.35,1,0,0,
906369,Guesthouse in Prague · ★4.55 · 1 bedroom · 2 beds · 1 bath,4875570,Pavla,,Praha 10,50.05824,14.47813,Entire home/apt,732,1,206,2021-11-02,1.59,1,0,0,
933489,Rental unit in Prague · ★4.74 · 1 bedroom · 4 beds · 1 bath,3228013,Kira And Irina,,Praha 2,50.07397,14.43056,Entire home/apt,21616,1,93,2023-11-29,0.73,36,295,4,
933583,Rental unit in Prague · ★4.80 · Studio · 1 bed · 1 bath,3228013,Kira And Irina,,Praha 2,50.07397,14.43056,Entire home/apt,24495,1,203,2023-12-15,1.56,36,311,34,
933836,Rental unit in Prague · ★4.73 · Studio · 1 bed · 1 bath,3228013,Kira And Irina,,Praha 2,50.0706,14.43003,Entire home/apt,14807,1,167,2023-08-18,1.28,36,311,15,
935534,Rental unit in Prague · ★4.62 · 1 bedroom · 2 beds · 1 bath,48087076,Eva,,Praha 4,50.05958,14.42289,Entire home/apt,1541,2,170,2023-12-18,1.44,1,114,56,
939413,Rental unit in Prague · ★4.77 · Studio · 1 bed · 1 bath,3279605,Elena And Kira,,Praha 2,50.07368,14.4294,Entire home/apt,2364,1,155,2023-12-16,1.18,16,345,17,
962877,Rental unit in Prague · ★4.53 · 1 bedroom · 1 bed · 1.5 baths,118970,Martina,,Praha 1,50.09081,14.42393,Entire home/apt,1976,2,158,2023-11-20,1.21,3,328,4,
976660,Rental unit in Prague · ★4.67 · 2 bedrooms · 2 beds · 1 bath,3321411,Kateřina,,Praha 7,50.10003,14.41659,Entire home/apt,1751,2,118,2023-11-15,0.90,4,282,13,
977301,Rental unit in Prague · ★4.82 · 1 bedroom · 1 bed · Half-bath,3228013,Kira And Irina,,Praha 2,50.07397,14.43056,Entire home/apt,21616,1,141,2023-12-16,1.09,36,0,26,
987875,Rental unit in Prague · ★4.53 · 1 bedroom · 1 bed · 1 shared bath,5421290,Lenka Lorien,,Praha 14,50.10851,14.5387,Private room,3982,2,19,2023-06-10,0.17,1,361,4,
991924,Rental unit in Prague · ★4.48 · 1 bedroom · 2 beds · 1 private bath,4279290,Vincent,,Praha 1,50.09143,14.4281,Private room,1061,2,565,2023-12-04,4.33,13,0,59,
993197,Guest suite in Prague · ★4.40 · 1 bedroom · 3 beds · 1 bath,5455963,Luci,,Praha 5,50.06521,14.35803,Entire home/apt,2650,1,15,2019-08-18,0.12,2,235,0,
994758,Rental unit in Prague · ★4.57 · 1 bedroom · 2 beds · 1 bath,5463516,Zuzana & Seven Keys Team,,Praha 5,50.07705,14.40825,Entire home/apt,2645,2,403,2023-12-10,3.12,86,75,50,
995953,Loft in Prague · ★4.78 · 2 bedrooms · 2 beds · 1.5 baths,5471587,Milada,,Praha 2,50.06524,14.42953,Entire home/apt,1349,1,202,2020-01-26,1.56,1,0,0,
1000103,Rental unit in Prague · ★4.79 · 1 bedroom · 2 beds · 1 bath,350742,Milana,,Praha 7,50.101610288785814,14.429512329504329,Entire home/apt,2977,2,24,2023-12-11,0.19,1,16,12,
1000340,Condo in Prague · ★4.67 · 3 bedrooms · 3 beds · 1.5 baths,5499789,Pecunia,,Praha 1,50.0824,14.42333,Entire home/apt,1888,31,107,2021-09-06,0.87,1,364,0,
1015821,Rental unit in Prague · ★4.91 · 2 bedrooms · 5 beds · 1 bath,5589792,Eva,,Praha 1,50.08687,14.39608,Entire home/apt,2441,30,34,2023-12-19,0.29,3,0,6,
1020234,Rental unit in Prague · ★4.50 · 1 bedroom · 2 beds · 1 bath,227945,Alex And Kate,,Praha 1,50.08579,14.42179,Entire home/apt,1997,2,489,2023-12-14,3.75,95,0,73,
1043941,Rental unit in Prague · ★4.79 · 2 bedrooms · 6 beds · 1 bath,5746830,Michaela A Jan,,Praha 4,50.0638,14.43642,Entire home/apt,5143,3,103,2023-10-30,0.80,1,172,7,
1064538,Hotel in Prague 9 · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,5858896,Tomas,,Praha 9,50.10757,14.50244,Private room,2500,2,4,2020-07-13,0.05,1,6,0,
1064766,Rental unit in Prague · ★4.59 · 2 bedrooms · 1 bed · 1 bath,5859805,David,,Praha 7,50.10569,14.43433,Entire home/apt,900,2,745,2023-12-15,5.75,1,113,92,
1072946,Rental unit in Prague · ★4.83 · 1 bedroom · 2 beds · 1.5 baths,5902035,Andrea,,Praha 9,50.09532716485353,14.50264386959819,Entire home/apt,12000,3,55,2023-10-30,0.43,2,0,9,
1073417,Rental unit in Prague · ★4.86 · 3 bedrooms · 6 beds · 2 baths,5904742,Giuseppe,,Praha 1,50.07822,14.42362,Entire home/apt,6235,3,29,2023-12-11,0.28,1,351,13,
1081430,Loft in Prague · ★4.54 · 3 bedrooms · 4 beds · 2 baths,9345552,Romana,,Praha 1,50.08977,14.42237,Entire home/apt,5930,2,268,2023-12-19,2.08,45,291,40,
1101093,Rental unit in Prague · ★4.87 · 2 bedrooms · 2 beds · 1.5 baths,6047750,Marketa,,Praha 7,50.10538,14.44766,Entire home/apt,3163,3,133,2023-10-28,1.03,1,147,29,
1103679,Rental unit in Prague · ★4.90 · 1 bedroom · 2 beds · 1 bath,6061627,Katerina,,Praha 3,50.08818,14.46965,Entire home/apt,932,6,11,2017-01-04,0.09,1,109,0,
1111076,Rental unit in Prague · ★4.79 · 2 bedrooms · 2 beds · 1.5 baths,6095154,Robert,,Praha 1,50.08143,14.42135,Entire home/apt,3969,2,155,2023-11-26,1.20,1,250,32,
1116016,Rental unit in Prague · ★4.41 · 2 bedrooms · 4 beds · 1 bath,6125001,Luboš,,Praha 8,50.13338,14.46444,Entire home/apt,881,1,243,2023-12-04,1.90,1,0,21,
1143098,Rental unit in Prague · ★4.58 · 1 bedroom · 1 bed · 1.5 baths,9345552,Romana,,Praha 1,50.08977,14.42237,Entire home/apt,3233,2,226,2023-12-19,1.82,45,0,44,
1151056,Rental unit in Prague 1 · ★4.89 · 1 bedroom · 2 beds · 1 bath,6308722,Sabina,,Praha 1,50.08754,14.41994,Entire home/apt,5086,2,577,2023-12-10,4.50,2,161,66,
1153832,Rental unit in Prague · ★4.91 · 3 bedrooms · 5 beds · 2.5 baths,1660663,Rached,,Praha 1,50.09169,14.42618,Entire home/apt,11559,3,159,2023-12-11,1.25,7,292,21,
1165444,Rental unit in Prague · ★4.78 · Studio · 1 bed · 1 bath,3279605,Elena And Kira,,Praha 2,50.07283,14.4296,Entire home/apt,18338,1,146,2023-12-13,1.15,16,346,3,
1167382,Loft in Prague · ★4.72 · Studio · 4 beds · 1 bath,5589792,Eva,,Praha 1,50.08827,14.39989,Entire home/apt,2802,30,127,2023-11-05,1.01,3,271,10,
1169103,Rental unit in Prague · ★4.67 · 2 bedrooms · 4 beds · 1 bath,6401971,Jiri,,Praha 2,50.07259,14.43946,Entire home/apt,5844,1,6,2023-06-01,0.22,11,357,1,
1184697,Rental unit in Prague 4 - Michle · ★4.45 · 2 bedrooms · 3 beds · 1.5 baths,3590595,Pavel,,Praha 4,50.04435,14.45453,Entire home/apt,2427,3,34,2022-04-28,0.26,2,173,0,
1200137,Rental unit in Prague · ★4.53 · 1 bedroom · 2 beds · 1 bath,227945,Alex And Kate,,Praha 3,50.08522,14.4478,Entire home/apt,1303,2,324,2023-12-01,2.53,95,51,63,
1201907,Rental unit in Prague · ★4.75 · 1 bedroom · 1 bed · 1 bath,3228013,Kira And Irina,,Praha 2,50.07283,14.43086,Entire home/apt,21616,1,12,2023-08-07,0.09,36,316,5,
1202743,Rental unit in Prague · ★4.73 · 1 bedroom · 1 bed · 1 bath,3279605,Elena And Kira,,Praha 2,50.07441,14.4294,Entire home/apt,18338,1,11,2018-12-26,0.09,16,344,0,
1221884,Rental unit in Prague · ★4.90 · 1 bedroom · 3 beds · 1 bath,811185,Jaroslav,,Praha 2,50.0777,14.43316,Entire home/apt,2414,2,210,2023-10-13,1.66,2,58,12,
1230431,Rental unit in Prague · ★4.95 · Studio · 1 bed · 1 bath,6711190,Lubica,,Praha 7,50.1045,14.4464,Entire home/apt,2000,3,134,2019-12-22,1.56,2,134,0,
1231557,Rental unit in Prague · ★4.90 · 2 bedrooms · 5 beds · 1 bath,4403561,Jan,,Praha 10,50.07123,14.4496,Entire home/apt,2427,2,52,2023-12-03,0.41,1,159,19,
1238371,Rental unit in Prague · ★4.86 · 1 bedroom · 2 beds · 1 bath,6750861,Nadia,,Praha 5,50.07902,14.40655,Entire home/apt,2154,3,29,2023-12-05,0.28,2,199,10,
1249820,Rental unit in Prague · ★4.92 · 1 bedroom · 1 bed · 1 bath,6711190,Lubica,,Praha 7,50.10439,14.44738,Entire home/apt,3357,3,13,2019-08-27,0.16,2,7,0,
1252184,Rental unit in Prague 1 · ★4.89 · 1 bedroom · 2 beds · 1 bath,5297514,Wishlist Prague Residences,,Praha 1,50.09027,14.42215,Entire home/apt,3457,1,274,2023-12-09,2.23,32,6,2,
1261171,Rental unit in Prague · ★4.84 · 1 bedroom · 1 bed · 1.5 baths,423259,Zsofia,,Praha 7,50.10004,14.43392,Private room,805,4,19,2023-02-01,0.15,15,56,1,
1287418,Rental unit in Prague · ★4.67 · Studio · 1 bed · 1.5 baths,3279605,Elena And Kira,,Praha 2,50.07095,14.42898,Entire home/apt,13237,1,192,2022-12-26,1.52,16,338,1,
1310891,Rental unit in Prague · ★4.66 · 2 bedrooms · 2 beds · 2 baths,1037514,Mark,,Praha 1,50.0808,14.42303,Entire home/apt,1829,2,432,2023-11-23,3.40,5,42,32,
1353879,Rental unit in Prague · ★4.61 · 1 bedroom · 4 beds · 1 bath,838198,Michael,,Praha 1,50.08225,14.41573,Entire home/apt,3448,4,422,2023-11-27,3.34,48,1,50,
1358534,Rental unit in Prague · ★4.60 · 1 bedroom · 1 bed · 1 bath,7374105,Tamara,,Praha 1,50.09257,14.42997,Entire home/apt,,3,5,2016-10-10,0.04,1,0,0,
1362150,Rental unit in Prague · ★4.73 · 1 bedroom · 1 bed · 1.5 baths,7394469,Lucie,,Praha 10,50.07476806640625,14.450712203979492,Entire home/apt,1496,2,178,2023-11-12,1.44,2,84,15,
1379714,Rental unit in Prague · ★4.74 · 2 bedrooms · 16 beds · 2 baths,7469380,Jarda,,Praha 2,50.07565,14.41665,Entire home/apt,4429,2,125,2023-12-10,1.11,1,117,24,
1394492,Rental unit in Prague · ★4.88 · 1 bedroom · 3 beds · 1.5 baths,7537751,Alzbeta,,Praha 2,50.06946,14.41526,Entire home/apt,880,1,511,2020-08-11,4.47,1,22,0,
1400880,Rental unit in Prague · ★4.82 · 1 bedroom · 1 bed · 1 bath,456022,Iva,,Praha 10,50.07745,14.48703,Entire home/apt,1500,1115,17,2022-08-26,0.14,1,83,0,
1400957,Rental unit in Prague · ★4.97 · Studio · 1 bed · 1 bath,7564742,Slavo,,Praha 7,50.10526,14.44725,Entire home/apt,1762,1,230,2023-12-10,1.84,1,320,31,
1404051,Condo in Prague · ★4.59 · 1 bedroom · 1 bed · 1.5 baths,5064625,Nikola,,Praha 1,50.0775,14.42224,Entire home/apt,1850,1,238,2023-09-20,1.88,1,291,26,
1439689,Rental unit in Prague · ★4.40 · 1 bedroom · 2 beds · 1.5 shared baths,4279290,Vincent,,Praha 1,50.0893,14.42798,Private room,897,2,635,2023-12-02,5.02,13,7,71,
1449549,Rental unit in Prague · ★4.76 · 1 bedroom · 2 beds · 1 bath,1895342,Anatoli,,Praha 3,50.08412,14.44992,Entire home/apt,1533,1,707,2023-12-15,5.62,13,0,85,
1460047,Rental unit in Prague · ★4.82 · 2 bedrooms · 4 beds · 1 bath,7825803,Tereza,,Praha 1,50.09149,14.43139,Entire home/apt,3840,2,136,2023-11-27,1.09,1,307,23,
1465124,Rental unit in Prague · ★4.71 · 2 bedrooms · 2 beds · 1 bath,227945,Alex And Kate,,Praha 1,50.08721,14.41998,Entire home/apt,1030,2,343,2023-08-15,2.73,95,56,36,
1474207,Rental unit in Prague · ★4.94 · 2 bedrooms · 3 beds · 1 bath,7317698,Kateřina,,Praha 2,50.08184,14.44037,Entire home/apt,,30,108,2019-01-02,0.86,1,0,0,
1474923,Rental unit in Prague · ★4.74 · 1 bedroom · 1 bed · 1 shared bath,2686341,Veronika,,Praha 2,50.07768,14.44143,Private room,650,2,349,2020-06-29,2.77,2,2,0,
1475688,Rental unit in Prague · ★4.76 · 1 bedroom · 1 bed · 1 bath,7893606,Thomas,,Praha 1,50.08847,14.4204,Entire home/apt,3744,1,568,2023-12-01,4.50,1,0,69,
1488818,Rental unit in Prague · ★4.54 · 1 bedroom · 2 beds · 1 bath,6488083,Monika,,Praha 7,50.09957,14.42742,Entire home/apt,2133,1,24,2022-09-23,0.21,3,0,0,
1498631,Rental unit in Prague · ★4.91 · 1 bedroom · 1 bed · 1 bath,7996376,Yevhen,,Praha 2,50.07809,14.43469,Entire home/apt,1123,2,76,2019-08-18,0.60,1,0,0,
1498761,Condo in Prague · ★4.93 · 1 bedroom · 2 beds · 1 bath,8008982,Katka,,Praha 5,50.077,14.40643,Entire home/apt,5000,2,498,2023-10-29,3.95,3,36,43,
1508028,Rental unit in Prague · ★4.93 · 1 bedroom · 2 beds · 1 bath,8055219,Petr,,Praha 8,50.12695,14.41771,Entire home/apt,2257,4,59,2023-08-25,0.49,2,0,5,
1512029,Rental unit in Prague · ★5.0 · 2 bedrooms · 5 beds · 2 baths,8075350,Martin,,Praha 6,50.09,14.37456,Entire home/apt,3853,10,10,2023-08-15,0.10,1,349,2,
1514911,"Rental unit in Praha 8, Karlin · ★4.38 · 2 bedrooms · 2 beds · 1 bath",2609610,Mauro,,Praha 8,50.09348,14.45866,Entire home/apt,1349,1,149,2023-12-03,1.19,8,59,24,
1523714,Rental unit in Prague · ★4.57 · 3 bedrooms · 5 beds · 1 bath,227945,Alex And Kate,,Praha 1,50.08696,14.42908,Entire home/apt,,2,394,2023-07-07,3.15,95,0,25,
1590317,Rental unit in Prague · ★4.22 · 2 bedrooms · 2 beds · 1 bath,8484011,Peter,,Praha 1,50.08921,14.39413,Entire home/apt,1012,30,18,2019-06-10,0.15,2,57,0,
1590337,Rental unit in Prague · ★4.89 · 1 bedroom · 1 bed · 1 bath,8099929,Jiri,,Praha 4,50.05442,14.41967,Entire home/apt,858,30,18,2020-03-01,0.34,1,258,0,
1591316,Rental unit in Praha 1 · ★4.61 · 1 bedroom · 3 beds · 1 bath,3174648,Petr,,Praha 1,50.07798688072176,14.41586570706887,Entire home/apt,2298,3,44,2023-12-05,0.37,13,0,32,
1647656,Rental unit in Prague · ★4.89 · 1 bedroom · 2 beds · 1 bath,6718509,Petra,,Praha 3,50.08849,14.46459,Entire home/apt,441,3,94,2023-12-11,0.78,1,4,13,
1653300,Rental unit in Prague · 1 bedroom · 2 beds · 1 bath,8767465,Josef,,Praha 8,50.12368,14.44477,Entire home/apt,5500,3,1,2014-01-03,0.01,1,0,0,
1685474,Rental unit in Prague · ★4.63 · 3 bedrooms · 5 beds · 3 baths,9345552,Romana,,Praha 1,50.07795,14.42784,Entire home/apt,6316,2,204,2023-11-26,1.77,45,242,39,
1686130,Rental unit in Prague · ★4.95 · 3 bedrooms · 4 beds · 1.5 baths,8913102,Hana,,Praha 1,50.090172,14.417268,Entire home/apt,2991,2,612,2023-12-14,4.93,4,153,92,
1701072,Rental unit in Prague · ★4.68 · 2 bedrooms · 4 beds · 1 bath,8981848,Domenico,,Praha 1,50.08941,14.42354,Entire home/apt,2200,2,262,2023-09-19,2.11,5,241,13,
1706131,Rental unit in Praha 1 · ★4.47 · 2 bedrooms · 9 beds · 2 baths,383698,Viktor,,Praha 1,50.08117,14.42097,Entire home/apt,3135,1,95,2023-12-01,0.89,33,295,9,
1708606,Rental unit in Prague · ★4.67 · 2 bedrooms · 1 bed · 1 bath,9015168,Irena,,Praha 4,50.05932,14.45051,Entire home/apt,1100,1,33,2019-08-18,0.28,1,157,0,
1711450,Rental unit in Prague · ★4.46 · 3 bedrooms · 10 beds · 2.5 baths,383698,Viktor,,Praha 1,50.08935,14.42077,Entire home/apt,4389,1,178,2023-12-10,1.49,33,0,18,
1735621,Rental unit in Prague · ★4.91 · 1 bedroom · 1 bed · 1 bath,8988481,Magdalena,,Praha 10,50.05306,14.51328,Entire home/apt,972,120,11,2021-08-30,0.09,1,262,0,
1763136,Rental unit in Prague · ★4.95 · 1 bedroom · 1 bed · 1 bath,9267374,Martin,,Praha 1,50.08607,14.42116,Entire home/apt,3398,3,379,2023-12-10,3.13,3,244,19,
1775594,Guest suite in Prague · ★4.79 · 1 bedroom · 1 bed · 1 bath,6192192,Peter,,Praha 3,50.08576,14.44015,Entire home/apt,1429,2,121,2022-11-08,1.18,7,259,0,
1775721,Guest suite in Prague · ★4.80 · 1 bedroom · 1 bed · 1 bath,6192192,Peter,,Praha 3,50.08583,14.44038,Entire home/apt,1405,2,148,2023-05-05,1.23,7,253,1,
1775745,Guest suite in Prague · ★4.73 · 1 bedroom · 1 bed · 1 bath,6192192,Peter,,Praha 3,50.08586,14.44036,Entire home/apt,1426,2,86,2023-01-08,0.71,7,236,1,
1775852,Guest suite in Prague · ★4.74 · 1 bedroom · 1 bed · 1 bath,6192192,Peter,,Praha 3,50.08578,14.44044,Entire home/apt,1408,2,104,2023-08-07,0.85,7,269,3,
1782461,Rental unit in Prague · ★4.91 · 1 bedroom · 1 bed · 1.5 baths,9267374,Martin,,Praha 3,50.07954,14.45704,Entire home/apt,2049,3,382,2023-12-11,3.15,3,0,35,
1794809,Rental unit in Praha 5 · ★4.89 · 1 bedroom · 1 bed · 2 baths,5251043,Elena,,Praha 5,50.0745273,14.3967716,Entire home/apt,2500,1,9,2023-07-01,1.06,1,345,9,
1795471,Serviced apartment in Prague · ★4.78 · 2 bedrooms · 7 beds · 1 bath,9416647,Tatiana,,Praha 1,50.08220672607422,14.419039726257324,Entire home/apt,,1,23,2023-04-24,0.22,1,0,13,
1796375,Rental unit in Prague · ★4.89 · 1 bedroom · 1 bed · 1.5 baths,9421508,Peter,,Praha 3,50.08616,14.45297,Entire home/apt,3408,2,216,2021-08-28,2.35,1,331,0,
1797813,Rental unit in Prague · ★4.95 · 1 bedroom · 2 beds · 1.5 baths,9428723,Martin,,Praha 1,50.08365,14.40396,Entire home/apt,2868,2,98,2023-12-15,1.50,3,70,30,
1800018,Rental unit in Prague · ★4.64 · 1 bedroom · 2 beds · 1.5 baths,4711560,Clown And Bard,,Praha 3,50.08265,14.44664,Entire home/apt,1500,1,102,2022-09-20,0.87,5,169,0,
1814243,Rental unit in Prague · ★4.92 · 1 bedroom · 4 beds · 1.5 baths,9502981,Hana And Coenie,,Praha 1,50.08863,14.39954,Entire home/apt,3433,3,170,2023-11-21,1.40,1,350,14,
1824829,Rental unit in Prague · ★4.49 · 2 bedrooms · 4 beds · 1 bath,9550037,Anton & Vika,,Praha 1,50.07885,14.42254,Entire home/apt,4126,2,214,2023-11-27,1.74,64,117,52,
1867891,Condo in Prague · ★4.94 · 1 bedroom · 2 beds · 1.5 shared baths,3671923,Adela,,Praha 7,50.09918,14.42964,Private room,2011,5,116,2023-12-11,1.01,2,227,4,
1871973,Loft in Prague · ★4.91 · 1 bedroom · 1 bed · 1.5 baths,1240390,Sarah,,Praha 1,50.07961,14.42849,Entire home/apt,4254,1,721,2023-12-13,5.89,16,0,72,
1887734,Rental unit in Prague · ★4.80 · 1 bedroom · 1 bed · 1 shared bath,1895342,Anatoli,,Praha 3,50.08367,14.45019,Private room,686,1,646,2023-12-10,5.29,13,161,94,
1895260,Rental unit in Prague · ★4.60 · 4 bedrooms · 4 beds · 1 bath,227945,Alex And Kate,,Praha 1,50.08437,14.43,Entire home/apt,2662,2,486,2023-12-18,3.97,95,0,54,
1908384,Rental unit in Prague · ★4.80 · 1 bedroom · 1 bed · 1 bath,3228013,Kira And Irina,,Praha 2,50.07334,14.43171,Entire home/apt,21616,1,15,2017-02-11,0.13,36,320,0,
1916627,Rental unit in Prague · ★4.67 · 1 bedroom · 3 beds · 1 bath,6401971,Jiri,,Praha 2,50.07204,14.43888,Entire home/apt,4249,3,3,2022-09-23,0.03,11,346,0,
1916785,Rental unit in Prague · ★4.50 · 1 bedroom · 3 beds · 1 bath,6401971,Jiri,,Praha 2,50.07292,14.43923,Entire home/apt,4072,1,4,2023-09-30,0.16,11,361,1,
1916786,Rental unit in Prague · ★3.90 · 1 bedroom · 3 beds · 1 bath,6401971,Jiri,,Praha 2,50.07283,14.43781,Entire home/apt,4277,1,10,2022-07-24,0.08,11,285,0,
1921408,Rental unit in Prague · ★4.71 · 4 bedrooms · 7 beds · 2 baths,9345552,Romana,,Praha 1,50.08203,14.41835,Entire home/apt,7016,2,290,2023-12-17,2.46,45,266,50,
1921456,Rental unit in Prague · ★4.64 · 3 bedrooms · 3 beds · 2 baths,9345552,Romana,,Praha 1,50.08588,14.42116,Entire home/apt,6000,2,119,2023-12-04,1.05,45,290,15,
